8|73|-1.6272|
8|77|-0.3162|
8|82|-0.4216|
8|84|0.1640|
8|86|0.5941|
8|88|-1.3389|
8|103|-0.2213|
8|104|-0.3314|
8|117|-0.3460|
8|119|2.4673|
8|127|-0.1802|
8|134|0.7583|
8|137|-1.4960|
8|141|-0.6285|
8|144|0.8092|
8|148|-0.1966|
8|149|-0.7810|
8|151|-0.0191|
8|159|0.8580|
8|167|0.3258|
8|170|0.1879|
8|178|-0.8145|
8|179|0.5226|
8|194|-0.7438|
9|0|0.0785|
9|4|1.0379|
9|9|-0.2306|
9|14|-0.8806|
9|17|0.6333|
9|19|0.7095|
9|20|0.3536|
9|21|-2.0437|
9|23|-0.6078|
9|26|-1.0675|
9|29|-0.4014|
9|31|-0.6682|
9|37|-0.2490|
9|41|-0.2331|
9|42|-0.3997|
9|47|0.5772|
9|52|0.1415|
9|55|-0.4290|
9|65|-0.3583|
9|67|0.4494|
9|73|0.2095|
9|77|-0.1393|
9|85|0.0090|
9|86|0.2469|
9|91|0.1601|
9|93|0.0903|
9|95|-0.4745|
9|102|0.0408|
9|110|-0.7221|
9|115|0.3864|
9|117|-0.0423|
9|120|0.1635|
9|121|-0.1544|
9|123|1.3182|
9|124|1.2012|
9|126|-0.6318|
9|131|-1.0969|
9|132|-0.5325|
9|136|-1.4049|
9|141|0.1775|
9|144|0.2446|
9|146|0.9988|
9|150|-0.1933|
9|152|-0.7210|
9|154|0.7254|
9|155|0.2438|
9|160|0.1070|
9|169|0.1106|
9|171|0.3606|
9|174|-0.0282|
9|184|-0.8226|
9|188|0.7544|
9|195|0.7579|
10|12|-0.6202|
10|14|-0.3474|
10|21|-1.8643|
10|24|-0.0832|
10|25|-1.1618|
10|37|-0.6358|
10|40|-0.2933|
10|45|1.6240|
10|61|-0.5864|
10|66|0.3700|
10|71|3.3424|
10|77|-1.2953|
10|79|-0.3636|
10|80|0.9941|
10|84|1.2958|
10|89|1.2411|
10|94|0.8363|
10|98|-0.6961|
10|104|0.3645|
10|107|-0.2765|
10|109|0.3783|
10|110|0.3192|
10|112|-0.5528|
10|113|-0.3198|
10|119|0.6392|
10|122|1.9780|
10|126|-0.4048|
10|136|-0.4392|
10|165|-0.0979|
10|167|0.5199|
10|181|0.8070|
10|184|-1.0764|
10|189|-0.3561|
10|194|-0.5789|
11|1|0.1000|
11|3|0.3453|
11|14|-0.9414|
11|16|-0.4756|
11|26|1.5890|
11|28|1.2023|
11|31|1.3599|
11|36|-0.0310|
11|39|0.8290|
11|40|-0.2953|
11|41|-0.8670|
11|42|0.8295|
11|48|-0.8249|
11|50|-0.7055|
11|57|0.1296|
11|59|-2.0456|
11|61|1.0834|
11|66|0.0864|
11|74|0.7414|
11|89|-1.8601|
11|90|0.0496|
11|93|0.3958|
11|96|2.8608|
11|104|-1.0276|
11|106|-0.5242|
11|107|0.0884|
11|111|-1.7151|
11|112|-0.1014|
11|117|0.7012|
11|125|-2.2016|
11|128|0.2176|
11|133|-1.3278|
11|156|1.6775|
11|164|0.0883|
11|168|-0.5276|
11|169|-0.0732|
11|171|0.4705|
11|178|-1.7454|
11|183|0.7281|
11|186|-0.9961|
11|188|-0.7048|
11|193|-0.0971|
11|195|0.1750|
11|197|-3.0912|
12|4|-2.0417|
12|5|-0.0289|
12|6|-0.3499|
12|8|-0.2245|
12|11|0.4100|
12|21|2.5727|
12|22|-0.7483|
12|24|-1.2462|
12|28|-0.6557|
12|31|1.0418|
12|36|1.3627|
12|39|-1.0575|
12|42|-0.2095|
12|44|-0.8667|
12|47|-0.6498|
12|51|3.1020|
12|56|-1.4281|
12|64|-1.4593|
12|66|-0.9066|
12|70|-0.0713|
12|72|0.0975|
12|73|-0.0701|
12|75|-1.3799|
12|86|-0.9277|
12|90|1.1179|
12|98|0.4823|
12|99|-1.1700|
12|109|-1.4297|
12|111|2.5176|
12|112|-0.8235|
12|113|-0.4606|
12|114|-2.5772|
12|115|-0.0506|
12|116|1.3258|
12|117|0.2441|
12|119|0.6399|
12|120|0.4677|
12|121|1.4823|
12|123|-2.7434|
12|127|-0.1530|
12|128|1.1108|
12|131|1.4084|
12|132|1.7830|
12|135|0.5826|
12|137|0.3224|
12|146|-1.7026|
12|152|0.2679|
12|156|-1.5252|
12|157|0.1564|
12|162|-0.0997|
12|173|-0.1543|
12|179|-1.0195|
12|185|0.2089|
12|195|-1.5081|
12|197|-0.4332|
12|198|0.5638|
13|15|0.5229|
13|16|0.0526|
13|18|0.4597|
13|24|1.9727|
13|31|-0.4603|
13|32|-0.1922|
13|33|-2.2352|
13|36|2.2811|
13|38|-1.2028|
13|39|-0.0188|
13|44|-0.4900|
13|47|-0.8342|
13|52|-0.3660|
13|68|-0.1851|
13|71|-1.1665|
13|82|1.3871|
13|83|-0.8691|
13|95|-0.7964|
13|96|0.9955|
13|102|0.0049|
13|104|-0.6175|
13|106|-0.8187|
13|109|-0.3776|
13|114|-1.5276|
13|117|1.6519|
13|127|0.9845|
13|130|0.4239|
13|133|-1.0958|
13|136|0.9971|
13|139|-1.1129|
13|142|-1.0668|
13|143|0.6283|
13|148|0.3718|
13|156|0.6755|
13|157|-0.3309|
13|163|0.0898|
13|167|-1.5631|
13|168|0.2428|
13|174|-0.9842|
13|177|1.6721|
13|179|-1.1256|
13|180|0.0547|
13|183|0.8494|
13|185|1.7873|
13|186|-0.3663|
13|199|1.3948|
14|5|-0.4690|
14|8|0.3488|
14|9|-0.1182|
14|14|-0.1818|
14|16|-0.1606|
14|23|-0.0216|
14|37|-1.0068|
14|40|-0.5950|
14|41|-2.0591|
14|42|-0.6579|
14|43|0.8581|
14|48|-2.3325|
14|61|1.1998|
14|62|0.6771|
14|69|0.0399|
14|72|0.5463|
14|78|0.6227|
14|79|-0.6436|
14|80|0.9231|
14|85|-0.4685|
14|86|-1.2914|
14|91|-0.7719|
14|93|0.3151|
14|94|0.3399|
14|95|-1.2591|
14|97|-1.4017|
14|99|1.8408|
14|101|-0.4176|
14|102|1.1864|
14|105|-0.8657|
14|109|0.4281|
14|111|-0.3715|
14|120|0.6238|
14|123|0.1855|
14|124|-0.7157|
14|125|-0.0980|
14|128|-0.6200|
14|132|-0.4405|
14|137|0.5098|
14|143|-1.4417|
14|145|0.1846|
14|148|0.3229|
14|155|0.0829|
14|158|-1.0354|
14|161|-0.9514|
14|165|1.3411|
14|177|-1.7165|
14|184|0.8786|
14|188|0.7707|
14|197|-0.7331|
15|10|-1.6406|
15|11|-0.4521|
15|14|-0.9339|
15|16|0.0829|
15|19|0.1632|
15|23|0.4910|
15|26|-0.6449|
15|28|-0.0727|
15|31|-0.8240|
15|32|0.7669|
15|33|-0.6151|
15|35|-0.8403|
15|36|-0.9142|
15|49|-0.1174|
15|55|-0.0990|
15|57|-0.6246|
15|58|-0.9980|
15|63|0.0596|
15|65|-0.0420|
15|75|0.3294|
15|79|0.1018|
15|80|-0.5697|
15|81|0.1073|
15|88|-0.9608|
15|98|-0.6279|
15|103|-0.2040|
15|106|1.2052|
15|107|-0.2133|
15|108|-0.3499|
15|109|0.7932|
15|110|-0.3408|
15|127|-0.4208|
15|129|0.3605|
15|132|-1.6173|
15|133|-0.2261|
15|142|-0.0983|
15|143|0.2020|
15|144|-0.5387|
15|148|0.3499|
15|153|0.4867|
15|156|0.2926|
15|169|0.2305|
15|171|1.3229|
15|173|0.1709|
15|175|-0.3305|
15|176|-1.2642|
15|185|0.1268|
15|188|0.4502|
15|190|-0.8459|
15|191|0.1035|
15|192|0.5308|
15|194|-0.5269|
16|5|0.9366|
16|9|1.0135|
16|13|-1.2858|
16|19|-0.4376|
16|24|-0.0282|
16|31|0.2070|
16|38|-0.5678|
16|48|0.2058|
16|51|1.1704|
16|54|2.5015|
16|55|-0.7656|
16|62|0.7482|
16|64|-0.4059|
16|65|-1.3223|
16|66|0.6665|
16|69|0.4778|
16|71|3.3628|
16|74|-0.1223|
16|76|0.0668|
16|77|-2.0536|
16|78|-0.8256|
16|80|-2.1013|
16|84|1.7032|
16|86|0.6213|
16|91|0.8672|
16|92|0.2313|
16|107|-2.2182|
16|108|1.4027|
16|109|0.6355|
16|113|0.1730|
16|114|-0.5098|
16|118|-0.2439|
16|120|-1.7722|
16|123|-0.0937|
16|126|-1.2481|
16|129|-0.5242|
16|134|-0.7531|
16|148|-0.5444|
16|149|0.9225|
16|150|-0.4447|
16|154|0.4493|
16|163|-0.0865|
16|164|-0.4646|
16|168|-0.1319|
16|172|-0.9080|
16|177|0.9469|
16|178|0.4277|
16|179|-1.4144|
16|180|-0.6047|
16|182|0.3929|
16|186|-0.0630|
16|189|-1.8793|
16|190|-0.7482|
16|199|2.6417|
17|0|-0.5393|
17|1|-1.0213|
17|2|-0.0700|
17|3|0.8640|
17|11|1.3796|
17|13|-0.3817|
17|16|-0.8580|
17|18|1.7855|
17|24|-2.3803|
17|27|1.1657|
17|28|0.3482|
17|29|0.5140|
17|31|1.6010|
17|32|1.0142|
17|35|-1.7416|
17|37|-1.0501|
17|39|0.6096|
17|42|1.9169|
17|52|0.5478|
17|58|-2.3470|
17|59|-0.0273|
17|61|0.8052|
17|68|0.2726|
17|72|-2.1963|
17|86|1.7098|
17|98|-2.6337|
17|104|1.4490|
17|110|1.5997|
17|111|-2.0280|
17|115|-0.4219|
17|122|0.7914|
17|139|-0.4344|
17|140|0.3913|
17|150|0.8011|
17|154|-0.3073|
17|159|1.6168|
17|162|0.0837|
17|171|0.6408|
17|172|-1.6450|
17|176|0.6735|
17|178|-0.3281|
17|179|-0.2236|
17|180|-0.8028|
17|188|0.6410|
17|189|0.3964|
17|194|0.0221|
17|196|2.0802|
17|197|-3.0143|
18|5|0.0067|
18|6|0.1553|
18|10|-0.0662|
18|13|1.0831|
18|21|0.1891|
18|23|0.9452|
18|27|0.2645|
18|29|0.4583|
18|31|-2.5221|
18|34|0.9920|
18|35|0.2713|
18|36|0.8777|
18|39|-0.9164|
18|42|-0.4595|
18|55|1.4701|
18|57|0.2834|
18|58|-1.3139|
18|60|-0.4826|
18|63|0.2714|
18|65|-1.3418|
18|66|-0.3531|
18|72|1.6919|
18|74|-0.3468|
18|76|0.3706|
18|77|1.0766|
18|86|-0.5551|
18|87|0.7996|
18|91|-0.9871|
18|93|0.3023|
18|100|-0.4336|
18|101|0.7249|
18|104|0.1474|
18|108|-0.6891|
18|113|-0.5599|
18|117|-0.4566|
18|131|0.5602|
18|132|-0.6440|
18|135|-0.9062|
18|136|0.8924|
18|145|-0.3798|
18|151|-0.3962|
18|155|-0.7945|
18|156|-0.7737|
18|161|0.2149|
18|167|-0.3040|
18|168|0.2525|
18|171|-0.2998|
18|174|0.0856|
18|180|-0.1701|
18|184|-0.7980|
18|185|-0.7890|
18|186|0.0218|
18|192|0.4652|
18|196|-0.4907|
19|10|1.1110|
19|11|0.0343|
19|14|0.1024|
19|17|-0.0263|
19|18|-0.0896|
19|19|-0.1216|
19|24|0.8557|
19|29|-2.0874|
19|37|-0.8488|
19|41|0.3482|
19|48|-0.6213|
19|57|0.8896|
19|59|1.3847|
19|60|0.4068|
19|67|-0.2829|
19|70|0.7546|
19|72|1.6971|
19|83|0.1835|
19|93|-0.0114|
19|98|0.8105|
19|107|-0.2245|
19|110|-0.1717|
19|121|0.8726|
19|132|0.9623|
19|147|0.0439|
19|148|-0.3592|
19|151|1.1385|
19|159|0.7336|
19|162|0.3619|
19|166|0.1145|
19|173|-0.0266|
19|174|-0.1942|
19|178|0.2137|
19|179|-0.8902|
19|182|0.3627|
19|183|-0.3907|
19|184|0.7730|
19|195|-0.2537|
20|12|-0.8687|
20|13|-0.5265|
20|15|0.2626|
20|16|0.0866|
20|17|0.9451|
20|28|-0.8535|
20|32|-0.4666|
20|37|0.9180|
20|40|3.3776|
20|41|-0.1496|
20|42|2.3670|
20|46|0.8665|
20|48|-1.8073|
20|50|0.1563|
20|57|-0.8384|
20|68|0.7426|
20|73|-2.8362|
20|80|0.2146|
20|85|-0.1820|
20|86|1.6882|
20|92|0.0582|
20|100|0.6364|
20|101|-0.4737|
20|102|1.0900|
20|104|0.4609|
20|109|-0.0017|
20|119|1.0515|
20|123|1.3861|
20|127|0.1575|
20|129|-1.9680|
20|130|0.0731|
20|131|-0.5183|
20|133|-0.7367|
20|149|-3.1492|
20|150|-0.6008|
20|154|-1.1834|
20|155|1.0240|
20|157|1.3941|
20|161|-0.3700|
20|162|0.1493|
20|164|-1.0431|
20|176|1.6145|
20|179|0.7251|
20|181|-0.5274|
20|182|-1.3904|
20|189|0.3123|
20|193|-0.6786|
20|194|-1.1375|
20|196|1.9699|
20|199|0.0547|
21|2|0.2589|
21|5|-0.8439|
21|6|-0.4228|
21|8|-0.2404|
21|14|-0.4806|
21|25|0.7575|
21|34|0.3172|
21|40|-0.4128|
21|50|-0.4370|
21|53|0.7310|
21|54|0.4590|
21|66|-0.7711|
21|71|-2.1893|
21|86|-0.7552|
21|93|1.0208|
21|94|-0.0561|
21|104|-0.6695|
21|109|-0.1282|
21|114|0.4012|
21|115|0.1257|
21|116|-0.1312|
21|123|-0.5603|
21|139|0.1182|
21|149|0.1928|
21|165|0.8678|
21|170|-0.9320|
21|173|0.1705|
21|183|0.1979|
21|185|0.7779|
21|191|0.4413|
21|192|1.0107|
21|196|-0.1653|
22|0|-2.3180|
22|2|0.5995|
22|3|-0.5863|
22|9|-1.4842|
22|10|-1.7212|
22|13|-0.8413|
22|20|-1.2294|
22|21|2.1404|
22|24|-2.5147|
22|25|0.1271|
22|34|-0.2184|
22|42|-0.2213|
22|53|1.1244|
22|57|-0.5839|
22|60|-0.2948|
22|64|-1.0641|
22|78|0.7510|
22|81|-1.7896|
22|82|-0.4096|
22|83|1.1830|
22|87|0.1679|
22|90|0.3804|
22|93|-0.0897|
22|95|0.8049|
22|96|-1.3603|
22|99|-1.6977|
22|116|0.6511|
22|118|1.1998|
22|122|-2.6627|
22|126|2.5593|
22|129|-0.3108|
22|133|1.1550|
22|134|1.2264|
22|140|-0.1413|
22|143|0.9830|
22|147|-0.1946|
22|149|1.2753|
22|151|-1.8496|
22|154|-2.0012|
22|157|-0.0893|
22|166|0.8379|
22|167|1.1375|
22|174|0.1301|
22|179|0.7745|
22|181|2.2532|
22|187|1.0000|
22|188|-1.2617|
22|191|-0.6860|
22|197|1.1946|
23|3|1.2571|
23|11|1.1269|
23|15|-0.6170|
23|19|-1.5021|
23|21|1.6080|
23|23|-1.8062|
23|25|0.6190|
23|53|1.2739|
23|58|-0.3091|
23|62|2.1547|
23|65|0.7375|
23|67|-0.7284|
23|70|0.3202|
23|71|-0.5981|
23|76|0.3169|
23|77|0.2882|
23|88|1.7786|
23|90|0.1163|
23|93|-1.1018|
23|107|-0.3430|
23|110|0.5148|
23|113|-0.4782|
23|115|0.6748|
23|116|0.0482|
23|123|-2.2425|
23|133|1.3795|
23|135|1.1397|
23|138|-0.0862|
23|146|-1.4541|
23|155|0.7964|
23|156|-0.1914|
23|157|0.9106|
23|158|-0.9713|
23|166|0.8903|
23|167|-0.1659|
23|179|-0.1772|
23|180|-0.3977|
23|188|0.8098|
23|189|0.4427|
23|197|-2.8033|
24|3|-0.1682|
24|4|0.0414|
24|5|-1.1522|
24|13|0.3964|
24|14|-0.4579|
24|17|1.6293|
24|24|-0.1261|
24|30|0.0014|
24|33|0.6021|
24|40|-0.0282|
24|56|-0.4429|
24|59|-0.8386|
24|64|0.6958|
24|69|0.5376|
24|70|-0.6401|
24|74|1.5706|
24|82|1.0727|
24|85|-0.1715|
24|93|-0.1455|
24|101|-0.3419|
24|104|-1.2736|
24|106|-0.4430|
24|113|1.1119|
24|123|1.7800|
24|130|0.6389|
24|131|0.2675|
24|137|-0.1284|
24|139|0.6372|
24|148|1.0468|
24|153|-0.4501|
24|154|-0.2427|
24|157|0.0286|
24|162|0.7785|
24|166|-1.5748|
24|168|-0.1076|
24|169|0.0732|
24|171|0.0827|
24|183|1.7208|
24|184|-0.0451|
24|185|-0.2805|
24|189|1.4834|
24|195|0.1566|
24|199|0.4908|
25|0|1.3794|
25|8|-2.6439|
25|9|1.6669|
25|12|-0.9797|
25|13|-0.1275|
25|15|-2.0467|
25|23|1.0215|
25|25|0.7538|
25|26|-0.8182|
25|28|-0.5353|
25|41|1.4987|
25|43|-0.3017|
25|44|0.1995|
25|48|-0.3952|
25|58|0.6027|
25|60|0.3996|
25|62|-2.3317|
25|69|0.6024|
25|72|-2.1753|
25|73|-2.8128|
25|90|1.0286|
25|92|-1.1099|
25|94|-1.1627|
25|96|2.5353|
25|117|0.0356|
25|125|-1.7576|
25|127|-0.3240|
25|133|-1.3232|
25|137|-2.3104|
25|138|0.1708|
25|140|-0.0995|
25|144|2.3307|
25|161|1.2875|
25|164|-1.3873|
25|167|-0.7999|
25|168|0.6601|
25|175|-1.4124|
25|180|-1.3753|
25|188|-1.1396|
25|191|2.8236|
26|3|0.2888|
26|7|-0.9581|
26|12|-2.1473|
26|19|0.1233|
26|20|-1.2559|
26|25|-1.5227|
26|30|-0.6188|
26|31|-1.2645|
26|32|1.6578|
26|33|-2.2949|
26|48|1.3796|
26|51|-2.6536|
26|61|-0.8205|
26|62|2.0655|
26|66|0.1828|
26|72|1.6150|
26|91|-0.6288|
26|92|0.9509|
26|95|-2.3845|
26|96|0.5790|
26|99|1.3120|
26|102|0.7479|
26|103|1.9233|
26|108|-1.0688|
26|115|0.7465|
26|117|0.6819|
26|126|0.0871|
26|128|-2.6406|
26|134|-1.7878|
26|135|1.3022|
26|138|1.0875|
26|146|-0.8800|
26|153|0.2099|
26|155|-1.4771|
26|163|2.0072|
26|175|-1.2624|
26|176|-1.0912|
26|178|2.8496|
26|179|2.0994|
26|193|-3.1782|
26|197|2.4624|
27|0|-0.5937|
27|2|1.0561|
27|6|0.8132|
27|9|-0.8801|
27|12|0.0705|
27|15|-0.5486|
27|25|0.2187|
27|27|1.1015|
27|32|-0.3603|
27|33|0.8179|
27|37|1.7035|
27|44|0.2095|
27|47|0.3674|
27|50|0.9128|
27|54|-0.8339|
27|56|-0.9469|
27|58|1.0730|
27|65|0.2367|
27|67|-0.2470|
27|70|-0.7183|
27|78|-0.5044|
27|79|0.5555|
27|94|-0.2522|
27|100|0.0010|
27|102|1.0703|
27|103|1.1652|
27|105|0.1566|
27|107|0.5626|
27|114|-0.2347|
27|118|0.5341|
27|123|-1.0554|
27|124|-2.1041|
27|126|1.2265|
27|130|0.1182|
27|131|1.0408|
27|137|-1.6150|
27|151|-1.3079|
27|160|0.3905|
27|164|0.1856|
27|167|0.6443|
27|168|1.2854|
27|169|0.0853|
27|172|-0.0677|
27|173|-1.0360|
27|176|-0.3941|
27|186|-0.2383|
27|188|-1.1880|
27|189|0.3493|
27|195|-0.7545|
28|0|-0.1187|
28|2|-1.7298|
28|3|0.1537|
28|5|1.7179|
28|6|-1.3297|
28|10|0.4282|
28|12|0.1160|
28|31|0.4620|
28|32|-0.9906|
28|35|-0.3740|
28|38|1.2421|
28|43|1.1584|
28|45|-3.2936|
28|48|-0.8017|
28|65|-0.2606|
28|69|1.4062|
28|71|1.7267|
28|77|-1.9785|
28|78|0.0959|
28|85|1.1788|
28|89|-0.3662|
28|93|0.1065|
28|106|-1.0732|
28|108|2.6699|
28|112|1.2312|
28|117|-0.0901|
28|120|-0.2853|
28|123|-0.5981|
28|124|0.9875|
28|125|0.6121|
28|127|-1.9242|
28|128|-0.6273|
28|129|1.1776|
28|133|0.8629|
28|142|0.1044|
28|159|1.0846|
28|162|-1.0425|
28|169|0.6352|
28|183|-1.3967|
28|186|1.0947|
28|189|-1.4359|
28|192|0.4603|
28|194|0.5147|
28|197|0.6380|
29|3|-0.5488|
29|13|0.8932|
29|15|0.7541|
29|27|0.2589|
29|29|0.5678|
29|36|-0.2044|
29|38|0.1832|
29|39|1.5577|
29|43|-0.5421|
29|60|-0.5057|
29|64|0.6051|
29|65|-0.2015|
29|68|1.7357|
29|69|0.1251|
29|70|-0.3385|
29|72|-1.2414|
29|75|0.2844|
29|76|0.2880|
29|87|-0.6159|
29|90|-0.0104|
29|91|-0.2472|
29|94|-1.1389|
29|96|0.4878|
29|98|-0.3102|
29|100|-0.9390|
29|108|-0.0951|
29|114|0.1404|
29|120|-0.3584|
29|121|-0.4642|
29|127|-0.3658|
29|131|-0.2275|
29|132|-0.5428|
29|142|0.1958|
29|146|0.3678|
29|154|-0.1181|
29|157|-0.4002|
29|164|-0.8102|
29|165|-0.5992|
29|166|-0.1948|
29|173|-0.2040|
29|175|-0.5579|
29|177|-1.2149|
29|181|0.3994|
29|182|0.2657|
29|185|-0.3219|
29|188|0.3076|
29|192|-0.1931|
29|199|0.6931|
30|10|0.2188|
30|13|0.6068|
